13761	9162842
13764	9162842
13777	9100309
13821	9162842
13833	9162842
13847	9162842
13855	9165557
13873	8423299
13874	9117473
13876	8996503
13886	9051172
13919	9145315
13931	9126192
13954	9165557
13956	9084513
13978	9162842
13983	9171895
13988	9120598
14013	9159472
14019	5106440
14028	9100056
14031	9125361
14036	6923394
14037	6923394
14045	9129621
14072	9171096
14077	9161995
14082	-1
14089	9164412
14092	9098726
14097	9092369
14102	9170942
14134	9170942
14140	8390322
14145	9170942
14146	9170942
14148	9069658
14149	9100056
14155	9019546
14164	9069658
14167	9129756
14174	9159371
14176	9110489
14177	9122060
14195	9112986
14200	9090402
14220	9069658
14225	9069658
14232	6113568
14234	9101366
14236	9113003
14237	9169859
14240	9069658
14245	9159371
14271	9170942
14275	9090417
14279	8997842
14282	9170942
14290	9056609
14295	9135326
14297	-1
14308	9181213
14310	9108993
14316	9170942
14318	9069658
14319	8384531
14321	9069658
14331	9169812
14332	8452653
14338	9151373
14340	9181211
14343	9106635
14354	9123136
14362	9170942
14363	9069658
14365	9014804
14367	9100056
14371	9162842
14384	8327772
14388	9141773
14398	8384531
14399	9181213
14401	9066182
14410	9039321
14417	9170942
14418	9069658
14428	9162842
14434	8380307
14440	9141480
14442	9162842
14447	9181213
14449	9162842
14451	9181139
14452	9105329
14457	9069658
14459	9014805
14460	9097811
14461	9053735
14467	9135862
14470	9162842
14473	9069658
14485	9163041
14487	9170942
14490	9077591
14492	8390322
14496	9181213
14497	9181213
14502	9162842
14506	-1
14514	7137035
14519	9014804
14527	9084513
14534	9171036
14541	1057
14571	1754
14580	1913
14591	2818
14594	2967
14665	5085
14666	5104
14667	5128
14671	5032
14682	5397
14690	5467
14691	5467
14705	1000044
14706	1000045
14707	1000044
14708	1000063
14709	1000060
14723	1000279
14724	1000279
14725	1000276
14736	1000593
14742	1000654
14767	1001003
14769	1000988
14770	1000988
14788	1001241
14789	1001241
14791	1001241
14793	1000927
14794	1001287
14796	1000927
14842	1000927
14844	1002325
14850	1002415
14857	1002415
14877	4984
14878	1003218
14879	1003218
14895	1003152
14926	1004491
14955	1005164
14961	1005164
14970	1005164
14972	1005538
14974	1005538
14975	1005538
14976	1005164
15005	1005308
15007	1005308
15036	5032
15056	1007177
15057	1007177
15063	1007327
15133	1009082
15169	1008564
15229	1011725
15231	1011725
15242	5003507
15254	1008457
15259	1013277
15277	5025020
15296	5030846
15297	5030869
15303	5036614
15309	5037125
15312	5037125
15317	5037131
15337	5028860
15342	5028214
15343	5028175
15348	5028200
15358	5028144
15359	5028145
15363	1012978
15376	5072017
15403	5066337
15447	5102665
15526	5138820
15535	5139459
15544	5112244
15573	5161183
15577	1008133
15588	1004818
15603	1008132
15627	5145465
15642	5185418
15775	5318221
15776	5318221
15777	5318221
15809	5376009
15837	5423008
15859	5153314
15862	5077416
15863	5077416
15916	5136746
15922	5136407
15931	5136880
15939	5513905
15955	5465522
15958	1008553
15962	5603808
15971	5610504
15985	5472603
15998	5420314
16012	5703631
16013	5500731
16022	-1
16035	5627007
16037	1006862
16041	5136424
16042	5028123
16047	5800331
16063	5142988
16075	5690706
16082	5856128
16103	1007709
16106	5856128
16115	5690704
16117	6022524
16118	6022524
16159	5038242
16162	5081714
16171	5298030
16191	5500767
16193	1010176
16195	5500767
16213	5500767
16214	5081714
16229	1010176
16237	6211737
16239	1010176
16249	6216450
16255	6151016
16259	6151072
16260	6151072
16266	1010177
16267	1010176
16280	6186258
16282	5068116
16299	6336935
16310	6357809
16312	6336935
16377	6437321
16381	6437340
16393	6357858
16394	5335230
16396	6452317
16398	6452317
16443	6357858
16456	6520720
16458	6357858
16461	6357858
16462	5335230
16475	5335230
16476	5335230
16482	5690704
16490	6552934
16493	6552934
16514	6572826
16515	6572826
16516	6572826
16540	6572869
16546	6563113
16551	5703603
16560	6494271
16579	6572871
16584	6572871
16586	6558219
16601	6532155
16609	6683924
16625	5360914
16652	5360914
16654	5360914
16661	5703603
16666	6809737
16678	6810369
16688	6558219
16703	6824979
16750	6869359
16766	6558219
16775	5136429
16780	6875939
16782	6881136
16792	6875939
16800	6881156
16814	6861448
16825	6879818
16826	6879818
16827	6861448
16829	6861448
16831	6909822
16871	6532155
16875	6005903
16888	6946380
16908	5028123
16910	6869359
16919	6969658
16938	6950521
16957	6936497
16974	6824502
16980	1000083
16982	7046032
16991	6005903
17012	6906306
17028	6253827
17030	5136807
17065	6253827
17090	7114733
17120	6936497
17135	6937913
17138	7148411
17173	7114733
17177	7040979
17204	7276602
17293	7041064
17306	7310132
17309	6997762
17318	7038191
17332	7320211
17349	7310125
17412	7320215
17436	7320215
17439	8329532
17440	8329532
17447	8327823
17490	5028123
17570	8336228
17571	8336228
17615	8341406
17617	8341406
17618	8341406
17634	7310111
17647	8351313
17648	8345539
17688	8332812
17697	8347602
17698	8347602
17700	8353109
17701	8353109
17728	8332818
17729	8332818
17730	8332818
17754	8343475
17806	8349908
17808	8357609
17814	8354330
17827	8336230
17834	8354330
17849	8336230
17857	8336230
17882	8384073
17883	94
17884	94
17888	8386611
17889	8386619
17891	8386612
17895	1011000
17896	1011000
17901	8358513
17916	1007177
17917	8386263
17922	7041086
17924	8390805
17940	8358513
17942	8390805
17946	8390805
17952	8358513
17956	8390805
17974	8384012
17977	8329206
17978	8389703
17980	8394018
17982	6887217
17983	7041048
17996	7041082
18026	8411119
18027	8411119
18030	1001
18034	994
18035	994
18036	994
18044	8411451
18069	8411418
18071	1008132
18073	8411451
18080	1008132
18083	8406102
18097	1000083
18101	8406102
18103	6417835
18114	8416322
18119	8416322
18120	8416322
18121	8416322
18161	8392621
18167	8416350
18168	8416336
18178	8416350
18186	8416350
18187	5193357
18211	8448838
18212	8448838
18213	8448838
18228	5194631
18241	7040988
18260	8452978
18261	8452969
18287	8447056
18298	5670609
18303	8997138
18314	8997110
18317	8452978
18382	8993068
18387	9008304
18443	9014076
18463	9010002
18471	9010002
18504	9023208
18508	9029008
18510	9023208
18517	8447056
18524	9023208
18526	7050666
18532	9029787
18559	7050666
18566	9035562
18567	9035562
18573	9035584
18589	9013418
18602	9029818
18634	9043611
18636	9043616
18646	9043651
18663	8391202
18664	8391202
18670	8355810
18677	9040250
18701	9018921
18708	9047081
18726	9049508
18731	5696708
18739	6997762
18750	9049545
18795	1007177
18829	5350
18838	1002340
18840	1003150
18856	1004936
18876	9053252
18885	850
18908	9053276
18939	9054309
18943	5615607
18984	9053219
19015	9053208
19048	9054302
19177	5777719
19198	9055933
19207	9055741
19209	9055741
19246	9055999
19289	163
19300	9055939
19314	9055917
19337	9055912
19338	9055912
19359	724
19384	3980
19385	9052088
19400	3277
19401	3277
19434	9055980
19435	9055980
19484	9055719
19487	9057244
19488	9057244
19489	9057244
19494	3560
19495	8409702
19502	9055930
19545	3560
19566	9056015
19584	9055728
19606	9056907
19610	9056907
19638	9056599
19640	9056599
19652	9056598
19667	9005625
19717	1011311
19803	9056938
19804	9056938
19805	9056938
19825	5172724
19834	9057623
19835	9057623
19855	6457518
19870	9016644
19871	6457518
19897	9061583
19909	9061562
19911	9063502
19912	9063502
19914	9063502
19915	9023216
19916	9023216
19933	9063565
19942	8392618
19947	6683924
19948	9063581
19954	9029710
19963	9061543
19976	9061520
19990	9068906
19994	9063581
19998	9059930
20001	3560
20004	9059930
20005	9016644
20009	9059930
20016	9063581
20018	6683924
20046	9071104
20056	9063581
20098	9056529
20123	6683924
20149	9061608
20158	1000823
20159	1000823
20170	9071104
20177	9063581
20180	9061583
20181	9061583
20183	9071104
20215	9076331
20222	9078845
20256	9082807
20282	9055908
20290	9061563
20329	9061612
20330	9061612
20346	9086220
20365	9062422
20366	9062422
20393	9062428
20394	9062428
20446	9056012
20447	9056012
20448	9056012
20450	9055905
20483	9056054
20498	5019
20499	5019
20542	9087811
20549	9089406
20564	9091125
20565	9091125
20574	9091125
20591	9089406
20635	9097239
20640	9097258
20653	9097250
20663	9097291
20670	9098254
20671	9092905
20678	9098250
20695	9098274
20696	9098274
20703	9098250
20704	9098250
20709	9094821
20717	8352802
20727	9061583
20728	9061583
20742	9099678
20792	1008132
20801	9099516
20825	8997103
20835	9103280
20845	9096142
20855	9104348
20856	9104348
20861	9100832
20872	1007177
20879	8364008
20887	9097204
20890	9092905
20898	9107364
20899	9107364
20900	9107364
20901	9107363
20902	9107365
20903	9107362
20904	9107362
20905	9107362
20909	9078843
20913	5929730
20917	9107331
20923	9107415
20928	5072016
20936	9108661
20943	9108679
20951	9076327
20968	9112014
20972	9108681
20979	9112320
20996	9112368
21006	9113424
21008	9112320
21018	9108694
21032	9112308
21040	9112318
21044	9094207
21052	9113405
21054	9115415
21066	9112308
21067	9113424
21090	9114236
21092	9115470
21098	9047072
21117	5294603
21125	9023210
21133	9107339
21134	9107339
21138	9122224
21154	9122227
21155	9122227
21175	9122280
21177	9122309
21183	85
21218	9092905
21230	1004001
21236	5026513
21237	5026513
21238	5026513
21243	9108679
21252	9118973
21254	9118973
21255	9118973
21282	9125236
21290	9120632
21298	9125229
21308	4263
21311	4263
21338	9125223
21341	9062416
21350	9122264
21357	9112368
21373	9115485
21408	9133267
21413	9124556
21451	1001052
21457	9133225
21458	9133230
21460	9133214
21469	9133215
21470	9133215
21477	9133229
21478	9133229
21481	1000180
21482	1000180
21484	9131305
21490	1006680
21495	3479
21496	3479
21497	1001071
21506	9122264
21508	4361
21512	9133254
21529	1556
21530	1556
21534	9115553
21547	9029018
21548	9124556
21565	9135200
21567	9061514
21575	9135990
21600	9135178
21616	9135200
21622	9129441
21632	9136005
21647	9112368
21648	9029018
21654	9091511
21673	8368210
21676	9061514
21680	9126506
21682	9135183
21683	9135183
21695	9138604
21696	9138603
21697	9138603
21698	9138603
21701	9138622
21702	9138622
21717	9138607
21720	9063621
21733	9139508
21740	9139510
21749	9115422
21750	9115422
21756	5500723
21757	9061514
21764	9135189
21805	9139622
21807	1002909
21808	9120632
21809	9139632
21812	9125250
21813	9125250
21821	9139543
21832	9062416
21834	8390803
21847	9112346
21860	6253827
21877	9142485
21878	9139587
21880	9115553
21886	9133219
21888	9124142
21889	9139587
21896	9138015
21900	9147804
21902	9139587
21912	3526
21916	9139541
21926	9150502
21928	9150533
21935	9150556
21936	9150556
21937	9150556
21939	9147803
21940	9150531
21941	9150531
21949	9150556
21950	9114252
21951	9114252
21952	9114252
21953	9114252
21954	9114252
21956	9150608
21957	9150608
21958	9150608
21962	9150502
21964	9133219
21969	9150630
21978	9150642
21985	9150556
21986	9150556
21990	5919527
21991	9150632
22009	9141909
22017	6436711
22020	9150677
22028	9155425
22031	3560
22033	9147803
22034	9131502
22037	9150621
22042	9150622
22053	9139587
22061	9150533
22062	9150533
22069	9115552
22072	9131502
22080	9150669
22087	6253827
22106	9131502
22123	9152306
22136	9131502
22146	9131502
22153	9147818
22154	9152306
22163	9159716
22164	9159716
22165	9159716
22166	9159716
22172	9152306
22178	9108609
22193	9163106
22195	9163107
22196	9163112
22202	9157131
22204	9135143
22205	9135143
22212	9139551
22214	9161506
22220	9131502
22221	9073214
22236	9131502
22242	9157233
22257	9166302
22266	9072510
22272	9165226
22273	9165226
22277	9157241
22288	9139550
22302	9150545
22308	9131502
22335	9150544
22336	9133611
22345	9138641
22346	9150502
22347	9157131
22348	9157131
22349	9167188
22351	9167198
22358	9150502
22361	9115552
22363	9071166
22364	9124519
22369	6357809
22378	9167192
22387	5449811
22388	9073214
22408	9167262
22427	9167262
22428	9167192
22429	9161524
22433	9169253
22436	9169239
22437	9169240
22441	9072510
22446	9169242
22447	9169242
22449	9173313
22450	9163408
22457	9167193
22481	9071166
22488	9167179
22491	9135102
22492	9167262
22507	8390803
22509	9071166
22519	9150669
22523	9157115
22525	9067038
22527	9082840
22535	9099651
22543	9177708
22544	5077407
22545	9166328
22553	9142431
22557	9139556
22562	9175212
22563	9150544
22564	9135111
22565	9166328
22568	9166329
22574	9165809
22580	9067039
22583	9167179
22584	9167237
22613	9073214
22617	9138641
22619	9174918
22628	3526
22633	7276606
22637	1002581
22643	7310132
22645	9174918
22656	9138641
22657	9138641
22660	9091541
22661	4735
22665	9138641
22666	9182654
22668	9182654
22673	9177719
22674	9180002
22675	1000028
22676	9076231
22678	9138641
22679	9138641
22683	9177750
22688	9138641
22689	9138641
22696	9073225
22697	9115462
22698	9136081
22699	9182678
22703	9138641
22704	9180006
22707	9138641
22709	9138641
22712	7310132
22714	9180005
22716	9180005
22717	5136897
22907	8348692
22934	8359150
23156	9030728
23175	9036686
23253	9030728
23310	9050326
23311	9050326
23535	-1
23721	9048228
23968	9040897
24016	6113568
24112	9092369
24229	9139121
24256	9109022
24321	9108943
24380	9089015
24415	7164956
24485	9097961
24502	9110505
24509	9100382
24599	9040897
24628	7164956
24700	9117197
24986	9070408
25118	9044005
25142	9129621
25194	9101452
25506	6936885
25508	8384424
25525	9065881
25598	9104554
25603	8997729
25610	9113815
25611	9100056
25648	9112556
25686	9141423
25751	9125396
25768	9122942
25866	9070408
25869	9073570
25938	9070408
25976	9101460
25993	9079657
26013	9101460
26170	9104635
26171	9141440
26185	9080886
26239	9124965
26275	9154803
26283	9058045
26322	9142377
26404	9125396
26425	7154169
26432	9098539
26439	9088257
26472	9157305
26533	9153844
26541	9101460
26573	9157722
26626	9163005
26653	9098439
26773	9104635
26835	9125396
27003	9156112
27004	9156112
27046	9121197
27048	9163031
27069	9166806
27092	9162761
27095	9162761
27120	9162761
27242	9106636
27352	9044005
27445	9141759
27454	9162842
27486	6113568
27517	9085720
27519	9106636
27560	9112230
27615	9124965
27624	9114982
27637	9061056
27638	9088257
27746	9162842
27751	9130115
27767	6888667
27789	9155112
27814	9120972
27838	9162969
27889	9097885
27941	9029499
27958	6512357
27977	9124965
28011	6935950
28059	9070408
28088	-1
28136	9148570
28150	9162828
28158	9162842
28187	9104016
28239	9102150
28248	9076844
28282	-1
28342	9107563
28348	9162842
28366	9162842
28381	9166236
28383	9162842
28411	9059723
28419	9172174
28421	9159679
28432	9161097
28451	9084513
28457	7137035
28465	9137181
28472	9110505
28514	9170942
28526	9133500
28527	9067968
28565	9171096
28568	9088271
28570	9159656
28584	9104635
28598	7319853
28615	9170942
28648	9070408
28656	8384531
28660	9111368
28664	9112553
28685	9110578
28694	9170942
28709	9170942
28718	9122068
28721	9170942
28723	9168509
28726	9141484
28727	9161097
28729	9156112
28731	9008675
28743	9051172
28748	9152139
28752	9069658
28775	9106563
28785	9048604
28793	9170942
28795	9124709
28807	9174165
28824	9168362
28827	9151268
28831	9181213
28833	9084513
28836	9151105
28839	9154804
28844	9070408
28862	9122068
28868	9172191
28870	9170942
28877	9125361
28885	9140044
28890	9069658
28891	9110578
28894	9014804
28899	9132869
28900	9100056
28903	9084513
28906	9162842
28913	9069658
28915	9135325
28917	9170942
28925	9170942
28936	9084513
28937	9181213
28942	9162842
28944	9069658
28948	9162842
28952	9069658
28953	9030728
28961	9139129
28964	9140512
28966	9170942
28967	9069658
28975	9162842
28976	9161092
28980	8390030
28985	9069658
28987	9069658
28988	9106635
28989	9170942
28995	9162842
28999	9053811
29000	9154921
29001	9014804
29002	9055536
29005	9069658
29015	9174081
29020	8388645
29023	9162842
29027	9150038
29028	9141613
29044	9181213
29054	9170942
29059	9014804
29092	1231
29112	1700
29116	1754
29124	1913
29133	2814
29137	3064
29138	3064
29140	3081
29164	4292
29177	3560
29180	3560
29201	5397
29209	5467
29210	5467
29227	1000044
29229	1000045
29230	1000045
29231	1000045
29232	1000045
29233	1000045
29234	1000045
29235	1000075
29237	1000075
29238	1000044
29240	1000103
29254	1000279
29255	1000279
29262	1000442
29265	1000531
29269	1000545
29270	1000545
29285	5343
29289	1000874
29308	1001241
29309	1001241
29311	1001241
29315	1000927
29316	1001287
29329	1001317
29384	1002415
29402	4984
29413	1003218
29417	2925
29431	1003734
29450	1004323
29451	1004323
29467	1004491
29468	1004491
29477	1004491
29505	1005164
29510	1005257
29514	1005538
29515	1005538
29516	1005538
29538	1003872
29539	1005308
29546	1006141
29547	1005308
29552	1005308
29553	1005308
29604	1007177
29611	1007358
29612	1007358
29623	1007177
29634	1007794
29645	1004638
29700	1006862
29701	1007177
29718	1008564
29793	5021321
29804	1011719
29851	1007177
29863	5028214
29868	5028147
29872	5028211
29883	5028144
29884	5028145
